kicid,num_peaks,peak_id,accept_bic,accept_time,channel,skygroup,module,output,quarter,season,chunk,t0,s2n,bkg,depth,depth_ivar,transit_ror,transit_duration,transit_time,transit_depth,transit_impact,chunk_min_time,chunk_max_time,centroid_offset,centroid_offset_err,lnlike_gp,lnlike_outlier,lnlike_box1,lnlike_box2,lnlike_step,lnlike_transit,bic_gp,bic_outlier,bic_box1,bic_box2,bic_step,bic_transit,offset,accept_offset,accept_impact,accept
6369404,1,0,False,True,23,63,8,3,14,0,65,1357.899023779363,53.04146130919029,2.0549378712421578,0.002721600169361689,379823922.7277452,0.01916339149928549,0.7412261121869251,1357.9712166938264,0.0004714053790927375,0.2292592467834733,1352.4832022453265,1363.3127989211134,0.00013683702035836078,0.00010142750683829254,,,3307.2113863390337,,,3310.2042494966518,,,3288.567562043768,,,3288.453121152173,0.2901377895053636,True,True,False
6226556,1,0,False,True,9,73,4,1,6,0,21,575.0539288485718,222.87103169954696,6.808751835011046,0.005960788643097834,1398012643.011259,0.0198897638843505,1.7156984973594915,575.0817614989921,0.0005175666749155372,0.0,569.610798035952,580.4816213581362,0.0002474210097084245,0.00014288949477844572,3587.6148755846807,,3585.761724288088,,3585.2728047011656,3590.514875161174,3575.185659387837,,3567.117899992821,,3554.199764209055,3568.7637468166968,0.4777992185827685,True,True,False
6503539,1,0,False,True,77,49,23,1,3,1,10,308.6752865327773,63.11301063738467,2.2195289505167484,0.00245243055320265,662284147.7030377,0.00044598550695289257,0.6009238170668699,308.84834600842584,2.5573895601205265e-07,0.21989029343392344,303.2966798194538,314.0442860612602,0.0002909084769272594,0.00010335404053374104,3447.2950241454805,,3441.454657240828,,3453.475323216651,3447.2133706241966,3434.865807948636,,3422.810832945561,,3422.40228272454,3425.4622422797192,1137.520880928751,False,True,False
6286718,1,0,True,False,64,64,18,4,12,2,39,1127.2458147506854,30.888014916864844,1.0268242079435326,0.004840583945633724,285664979.94455314,0.049549628626362426,1.4831790031805874,1127.4006205402138,0.0027154650864880114,0.6229043091175948,1126.6458147506855,1137.434685996348,0.0017017059192884175,0.0003168805516679368,3174.62326040901,2906.5759579012706,3177.6480049979687,3178.2052820737545,3177.2692806617574,3188.4244406503285,3162.1940442121663,2891.0394376552154,3159.004180702702,3159.561457778487,3146.196240169646,3166.6733123058507,0.6249702876762111,False,True,False
6286880,1,0,False,False,40,64,12,4,7,1,24,659.6926771740756,30.34543750653305,1.210347961957905,0.0031190452928146943,299500855.9301235,0.008388265760664312,0.978472803943104,660.3125268712919,8.771717994182637e-05,0.3591681788207548,649.5660888742423,660.2319697673593,0.0002678697444499816,0.00017920137075340574,,,3244.609648587033,,,3244.275528912558,,,3225.965824291766,,,3222.5244005680797,3.0535209619032564,False,True,False
6342758,1,0,True,True,36,52,11,4,6,0,19,554.0208740689579,52.67855141018076,2.0636971429176185,0.0033395013506601306,248830952.7744664,0.1735914198699274,0.4112745547483917,553.8961134390104,0.010276344376283664,0.9995551644473968,548.4618105298288,559.5982386398973,0.0001768531438335092,0.00019627480312906867,3068.532995266416,3070.697362298239,3069.921564958437,3020.1968011419785,3076.8643490937848,3235.360263162132,3056.1037790695714,3055.160842052184,3051.2777406631703,3001.552976846712,3045.7913086016747,3213.6091348176537,0.01703287994390351,True,False,False
6265665,1,0,False,False,49,49,15,1,12,2,47,1175.4320440350132,84.48185399664214,2.7746356594401784,0.0030028698305928194,1480981484.5836058,0.019982104702494008,2.0112768289317917,1176.1088328330025,0.0005213732619298028,0.07388839144249612,1165.7563715242068,1176.4230409219308,0.0004384660614240555,3.102988364183748e-05,,,3626.167949514372,,,3626.892581654517,,,3607.5241252191054,,,3605.141453310039,0.8405445559699016,False,True,False
6269092,1,0,False,True,78,50,23,2,11,1,39,1083.8093376934771,772.4102378547851,29.844089550277058,0.01031024782055244,5612521576.439224,0.03250150031103844,1.1023994210013122,1083.6997383951373,0.0007294050392026018,0.9417939714839296,1078.5257289498113,1089.0895547709151,0.00014069513693570795,0.0001041617115958487,,,3476.6032558109314,,,3476.623438492507,,,3457.959431515665,,,3454.872310148029,0.1927495775838537,True,True,False
6214028,2,0,False,False,47,63,14,3,17,3,74,1581.1461330739373,78.45936356446174,2.762111495606759,0.004042200491386435,1507002081.547637,0.0154105926197738,0.8985668092058973,1581.4401899846098,0.0002667879785587246,0.5998356660928139,1570.9550021322505,1581.560470051947,0.0007335183183247789,0.00021127662124432631,3657.9532400168323,,3652.978035074389,,3653.381682958255,3659.531858506227,3645.5240238199876,,3634.334210779122,,3622.3086424661437,3637.7807301617495,2.7487093999401493,False,True,False
6214028,2,1,False,False,39,63,12,3,15,1,66,1403.6589301072186,76.81852671763251,2.5545141920423733,0.003029068492934135,1659937730.2102375,0.014001783939277531,1.6595728290288732,1404.3112084677232,0.0002565010317131522,0.0,1393.5740196831687,1404.2807705706073,0.0009170009974552779,0.00031712260148914487,3658.58422046692,,3652.1306306446163,,3652.9636210933195,3659.447542928176,3646.1550042700765,,3633.4868063493486,,3621.89058060121,3637.6964145836973,3.5741212408789744,False,True,False
6694219,1,0,False,False,21,61,8,1,2,0,7,255.04574134491864,87.60750048895619,2.712171219274849,0.002761087671322973,4096987347.947632,0.014847875348849671,1.7133345725594535,255.68105014233825,0.0002884352272445323,0.002315899005428765,251.29574134491853,255.3619160767921,0.0024042485365603807,0.0014668448664831126,,,1279.849179153336,,,1280.014722396629,,,1264.5313427316346,,,1262.143913237977,8.333084309946916,False,True,False
6783373,1,0,False,True,23,63,8,3,14,0,64,1320.8805596534482,92.24276085867712,3.265890317743016,0.004300090128096877,460160641.30942327,0.0287388528369316,2.2958503168959354,1321.1160139402161,0.001079967842217311,0.03625361390250125,1315.5597213468066,1326.1852766776938,0.0004460933251780097,9.146988073877221e-05,3344.536617194861,,3342.8940999159936,,3344.170969016442,3350.551688334159,3332.107400998017,,3324.250275620727,,3313.0979285243325,3328.800559989681,0.4126155810503511,True,True,False
6751029,1,0,True,True,83,31,24,3,3,1,10,306.875024638816,757.0267902017772,1.0808189176372518,0.046310894830288725,267212119.99319223,0.4878574973313882,0.3480145563657685,306.7654520617172,0.12485234456786287,0.9091618261224924,301.21229897491867,312.53204429743346,0.003623192994340196,5.7338854811748416e-05,2588.414140325875,2588.788832721625,2603.6334665053896,2592.098945268177,-2909.288191389228,3225.5941059277175,2575.9849241290312,2573.25231247557,2584.989642210123,2573.45512097291,-2940.3612318813393,3203.842977583239,0.025396630436935675,True,False,False
6697041,2,0,False,False,39,63,12,3,15,1,69,1470.7577865198534,135.84124244291377,4.775387876258465,0.011251270063916735,583069310.4914968,0.003226736566462955,1.017479513902924,1470.909681853066,1.3622714246097622e-05,0.0,1460.3888343172146,1471.1365264841952,0.00014640130177493566,0.00013815881248963456,,,3158.2217172216792,,,3158.3532084808417,,,3139.5778929264125,,,3136.6020801363643,10.746706181095593,False,True,False
6697041,2,1,False,True,39,63,12,3,15,1,69,1457.8577865198456,80.68772473580806,2.6951492473164587,0.00335483300758506,578459721.6217892,0.015115991351761213,2.4,1457.5830276121885,0.00029894627838888965,0.0,1452.644810146572,1463.0859680834326,0.0002840742828697845,0.00023351455927608805,,,3383.9547283167576,,,3384.592805879427,,,3365.3109040214918,,,3362.8416775349488,0.9499678719890331,False,True,False
6752030,2,0,False,False,31,31,10,3,8,2,31,801.628869279068,53.14336499502139,1.1385540368408813,0.004343644795954172,386338091.42334837,0.02261672369069819,1.8033843936584288,802.1955448273897,0.0006692024673651265,0.0,791.7194312412903,802.3452306888139,0.00018063719272556333,0.00014921182178574498,,,3325.2460432505245,,,3326.485970868825,,,3306.602218955257,,,3304.7348425243467,0.2697484224486596,True,True,False
6752030,2,1,False,False,31,31,10,3,8,2,30,781.6157285625073,43.71319820055852,1.3573953362263396,0.0038145647852084906,415517957.6485801,0.027209045206637358,2.4,782.3323784511931,0.0006885204238087361,0.8062120832903847,771.5714606846523,782.1971330699744,0.00033067943994061406,0.0002587185383322807,,,3335.929872753826,,,3337.597366094947,,,3317.2860484585594,,,3315.846237750469,0.4799447466852158,True,True,False
6670128,1,0,False,False,77,49,23,1,15,1,57,1434.8103132951185,77.63828034351161,2.7660269837391933,0.0037737945398541328,1339213859.3292427,0.014575408392523853,2.4,1435.7031550766699,0.00027794737608521913,0.0,1424.5696982684603,1435.3581955568225,0.0003700705428422949,0.00013652700279770548,,,3642.729951671051,,,3642.7765691996137,,,3624.086127375784,,,3621.025440855136,1.3310709671621894,False,True,False
6551440,1,0,True,True,14,74,6,2,11,1,44,1039.0638884112957,18.096212254112913,0.7237115740896638,0.0006260207668032017,835939015.0190983,0.0338244687700455,0.4689383569546961,1039.0590219356095,0.001091953503428278,0.7859851026982675,1033.0638884112925,1047.6119394895068,0.00016117472661169368,2.0654138037966385e-05,3524.135038177202,3531.1090681940277,3557.5880015545868,3526.040670174057,3556.115410692992,3595.9810789890416,3511.7058219803585,3515.572547947973,3538.944177259321,3507.3968458787904,3525.0423702008807,3574.2299506445643,0.14744101355857844,True,True,True
6521518,1,0,False,False,61,61,18,1,4,2,13,382.99702196178674,86.7089735708489,3.1275187377479665,0.0031707435371696765,2991340493.114826,0.008188954111101975,2.4,383.6323854721589,8.65959006040029e-05,0.1910143295896732,371.4202067249571,383.3941220068737,0.00010542086918848565,0.0003276861107856623,3789.9198300131343,,3784.401063908076,,3787.4187313040834,3789.558431197596,3777.4906138162896,,3765.757239612809,,3756.3456908119733,3767.807302853119,1.2172832598094505,False,True,False
6587796,1,0,False,True,33,49,11,1,6,0,19,610.0187744808673,258.97508617445203,8.262901804750094,0.0035022347696433,5467962420.539011,0.01563080358406944,1.2062109381422563,610.3060896004648,0.0003196548350451467,0.0,604.674440608469,615.3813874076441,0.00010758678256207446,3.3383780782133583e-06,3830.875518358576,,3828.483742763159,,3828.731672279465,3833.8041815347615,3818.446302161731,,3809.839918467893,,3797.6586317873544,3812.0530531902837,0.3364641486234716,True,True,False
6542956,1,0,False,True,10,74,4,2,2,0,6,247.44399559623483,37.732215018339936,1.3420885816172805,0.0004667479570491129,6648783557.96873,0.017148052329491053,1.2344202849061807,247.43935044029584,0.0003705607099393493,0.31837994638353523,238.81131532592556,250.64216024390046,0.003571684117357367,0.0038913016847201033,3865.383680362984,,3855.859583059165,,3861.6691437203694,3870.9835676209577,3852.95446416614,,3837.2157587638985,,3830.5961032282585,3849.2324392764795,9.635021997177011,False,True,False
6591017,1,0,False,True,39,47,12,3,14,0,64,1321.7806043713679,35.872553213505604,1.3287768960292925,0.001838577826827541,380680420.7029562,0.009015466219241708,1.6289822657170892,1321.5723758663787,0.00010634267131481856,0.0,1316.4587685591396,1327.1046625922172,8.213510839388324e-05,1.6082853173653934e-05,,,3310.5507450205105,,,3309.223611141119,,,3291.9069207252437,,,3287.472482796641,0.7722805240045143,False,True,False
7186846,1,0,False,True,47,47,14,3,12,2,51,1137.8959606285198,42.9624256404319,1.579704025567814,0.0013549111822877327,1005439541.0144137,0.010005513413075266,1.8384017730443487,1137.8227563858945,0.0001272905062779106,0.2794658123691606,1132.510391096388,1143.2789442814685,0.00030723475316640894,0.00010903545484640936,3552.8975297344405,,3549.812378488694,,3559.9122112118866,3553.1447401806927,3540.4683135375963,,3531.168554193427,,3528.839170719776,3531.3936118362153,2.413342943490527,False,True,False
7095032,2,0,False,False,54,30,16,2,6,0,19,566.0207930862674,54.51687828230782,2.111140634596531,0.004696674630422297,426319927.5277172,0.014762340612927569,0.7196634719828181,566.8032773288992,0.0002826668995679072,0.15558099683988452,555.2457633208396,566.4843106661574,0.001115514104916223,0.0005379342925137016,,,3328.174155735376,,,3327.937332669498,,,3309.5303314401094,,,3306.1862043250208,3.945275473383998,False,True,False
7095032,2,1,False,True,2,30,2,2,9,3,32,827.1367655867058,49.24739600602876,1.7902266793525219,0.002100883442186784,549493585.5081877,0.01090927636261997,0.9009518583026648,826.9676825197188,0.0001469489328633777,0.3909197693579163,821.635187366912,832.6289053073851,9.079694542528604e-05,2.6607352242918452e-05,3404.1584522926805,,3400.718237099777,,3403.845280605225,3404.416245355172,3391.7292360958368,,3382.07441280451,,3372.772240113113,3382.665117010694,0.6177901475164331,False,True,False
7131797,1,0,True,False,25,57,9,1,10,0,39,970.3889728295732,24.654151153849266,0.9383205206275824,0.030152982083424682,9242813.237327002,0.0842371075871727,0.6,970.2406126665593,0.009272536568749157,0.0,970.0889728295732,980.8369478994721,0.001737697727046899,0.0003511991572731513,2367.4566490194893,2069.7822518860744,2370.347819668078,2372.554477006409,2367.5539623716195,2383.8258526884947,2355.0274328226456,2054.245731640019,2351.7039953728117,2353.9106527111426,2336.4809218795085,2362.074724344017,0.1856649309024685,True,True,False
7104276,1,0,False,True,47,47,14,3,8,2,31,800.1286830802114,60.58987154259144,1.6026066451380958,0.003204815286916454,393909535.25825447,0.08121271722593466,0.23702034972173056,799.9494198477556,0.008619425016144433,0.0,791.2696424998069,802.3449400034807,0.0004151039684466526,0.00014182599766828186,,,2988.3336220022197,,3234.5169904607783,3066.9165945061122,,,2969.689797706953,,3203.443949968667,3045.1654661616344,0.047744021224840706,True,True,False
7117492,1,0,False,True,37,61,12,1,7,1,25,683.2696621572754,84.1508299539722,3.2745327438923164,0.003152276053382885,712660730.0849754,0.01728934836007304,1.541584128851062,683.2017883219854,0.0003905932884362695,0.059631947480453175,677.7836015883076,688.7355159764484,9.645352442381582e-05,7.936703498205236e-05,3442.217495103316,,3440.646723056374,,3440.5511089654183,3443.770911999331,3429.7882789064715,,3422.002898761107,,3409.478068473307,3422.0197836548527,0.24684461607245817,True,True,False
7186098,1,0,False,False,40,48,12,4,10,0,38,968.7036601270897,33.620303916726854,1.1010523203071148,0.0026265352137487905,518431568.03452116,0.005931717232965067,1.0374428579878243,969.2995319848108,4.5116138023493235e-05,0.23601629224326506,958.5642040028979,969.2099991831784,0.00017008620393342875,9.179815200854633e-05,,,3397.7751671748765,,,3397.364176854299,,,3379.13134287961,,,3375.613048509821,3.7697936426254293,False,True,False
7118825,1,0,False,True,61,61,18,1,8,2,30,781.1655512688408,78.58637529947869,1.9594866044605583,0.0035864943124445272,898358885.1463449,0.05324146029938346,0.4228430039326175,781.0377670294821,0.003706974167029475,0.0,771.1829450873192,782.1967316087101,0.001958965992619727,8.267670707629215e-06,,,3356.9402883886564,,3554.546007838243,3414.418589897956,,,3338.296464093389,,3523.472967346132,3392.667461553478,0.5264952137109074,False,True,False
7118340,3,0,False,False,21,61,8,1,2,0,4,229.60514161713328,71.10519763592693,2.4713309881308656,0.002967569152884345,1481763989.31435,0.0006497609166336896,1.085479138996954,230.5470051070324,5.424165105960554e-07,0.2245171399467238,218.8067381527435,230.2698994390448,0.0012608511294115044,0.00026610483409581653,,,3614.3328770221337,,,3613.858018676948,,,3595.689052726867,,,3592.10689033247,2324.5060223544815,False,True,False
7118340,3,1,False,False,37,61,12,1,15,1,66,1403.6587175258558,62.793926677347066,2.4215156747223068,0.0030638419123392873,1084128131.2995746,0.010664801467410223,0.6,1404.088502337222,0.00014643032690542237,0.2114916965053407,1393.267323168082,1404.2805800257336,4.188464078660504e-05,0.00011534176042910039,3577.639975005341,,3566.802847525217,,3571.4417656634027,3577.9059087821033,3565.210758808497,,3548.1590232299513,,3540.3687251712913,3556.154780437625,0.28599613543177554,True,True,False
7118340,3,2,False,True,61,61,18,1,16,2,73,1542.6431924805172,41.043548772365995,1.4472066901126934,0.001229221132436969,1114884231.3374221,0.017127381343339694,1.5768704536018416,1542.9491767861198,0.0003837928122073509,0.0,1537.2592373403168,1548.027988236092,0.00026950705039627547,0.00010588509731264364,3592.999396036956,,3590.575265079948,,3600.614727161153,3597.664642853522,3580.5701798401124,,3571.931440784681,,3569.5416866690416,3575.913514509044,0.7019506539949061,False,True,False
7137013,2,0,False,True,68,60,19,4,9,3,33,853.1241526415677,184.2529761057581,5.589552451998175,0.00659669581228289,780172455.2677298,0.00021708296668856278,0.6849968575535619,852.9558658306706,6.163077870269262e-08,0.03528416308875965,847.8310767171423,858.4365870255498,0.0001260047174796302,9.988661686961309e-05,3473.392023038761,,3470.280931000399,,3473.6504060556867,3473.391732586153,3460.962806841917,,3451.6371067051323,,3442.5773655635753,3451.6406042416747,2044.5094539809252,False,True,False
7137013,2,1,False,True,68,60,19,4,9,3,32,841.3858549108519,171.8068178927309,6.159846098271122,0.005967220601882493,837688629.5017879,0.016152274001392974,2.3681578388506392,841.165801660325,0.00034133807908642844,0.0,834.1604311351475,844.8885114266304,0.0002295943150900189,7.552349710970129e-05,3491.664567585988,,3488.434964730155,,3488.3137300145113,3492.588452845974,3479.2353513891444,,3469.791140434888,,3457.2406895224,3470.8373245014964,0.6724006487111636,False,True,False
6869408,1,0,False,True,47,63,14,3,0,3,0,127.88894304417944,34.292511228035174,1.0982346386412531,0.0008347257874981218,1821259627.7830586,0.027462638318773155,0.3170534112783049,127.70649482881711,0.0009866520584042027,0.0,120.53894304417919,130.24533495830838,0.0011425835647756312,0.00029306847973216904,,,3183.764402649624,,3242.8960650754852,3212.579861743168,,,3165.4904730033904,,3212.439515665097,3191.2602771558954,1.1568984452287283,False,True,False
6947065,1,0,False,True,21,61,8,1,14,0,65,1345.4693351652725,41.27302282040106,1.5605081170272976,0.0014843910081061714,773107847.6475911,0.009227157478615066,0.7237718646943674,1345.529503694685,8.14308047568657e-05,0.7848910015388026,1340.1208846215595,1350.8279596406794,8.853041809750801e-05,5.858199275967839e-05,3510.166531870401,,3506.664661318284,,3511.0756344708257,3510.2599624700224,3497.737315673557,,3488.020837023017,,3480.002593978715,3488.508834125545,1.0870973123577437,False,True,False
6951668,2,0,False,True,62,62,18,2,12,2,53,1171.8111991486478,114.27654916931455,4.468629589424927,0.0047002994614063825,592250588.2800794,1.203391338665319e-05,0.9305669077104208,1171.7952382461801,1.755988687790477e-10,0.4431786120885049,1165.5720487004,1176.4225362516154,3.0357692830176887e-05,8.617807968789482e-05,,,3317.9766261871355,,,3318.161528557316,,,3299.3328018918687,,,3296.4104002128383,172880.91339041907,False,True,False
6951668,2,1,False,True,62,62,18,2,16,2,73,1508.9082743882282,112.34918747798919,4.034885485052278,0.004819065975346531,543518319.8338642,0.01863499031682917,1.1834423142586699,1509.1590912089566,0.0004117932805570712,0.4971952928119857,1503.5026901153833,1514.3324587342722,8.817292312985059e-05,4.304303818558632e-05,,,3321.832843589636,,,3324.080493433428,,,3303.1890192943697,,,3302.329365088949,0.2140312100123344,True,True,False
6948098,5,0,False,True,61,61,18,1,16,2,71,1496.9385251472895,88.32155510351187,1.487113530432524,0.005676434227168925,400690614.84648913,16.987434617568347,0.029999999999999995,1497.210564124346,1.0,0.0,1488.688525147285,1498.0061110870956,0.0,inf,,,1419.873909934621,,,1413.7218865472205,,,1401.7176424278475,,,1392.539574455985,0.0,True,False,False
6948098,5,1,False,True,61,61,18,1,16,2,72,1499.7582779479699,81.20613688638228,1.4296940344867113,0.005542411543537143,355306359.1092984,1.0279547409279823,0.03632704848921229,1499.4650108396693,0.5296595833857243,0.8317316523348411,1498.1082779479693,1509.101483786988,0.4402575804387297,0.0004741208607201949,,,2780.5615927133254,,,2746.403589114816,,,2761.9177684180577,,,2724.652460770338,0.39095098115188043,True,False,False
6948098,5,2,False,True,61,61,18,1,16,2,73,1547.143186986066,66.50349068872147,1.1806367302081022,0.0033145351468796386,402572082.15848064,2.0087670725833187,0.04283892470082006,1547.0694294665554,1.0,0.5551969361954154,1541.7138568013254,1552.5848154191772,0.7172608610638621,0.0010355441844081452,,,1968.405511316573,,,1967.7263226987966,,,1949.7616870213067,,,1945.9751943543192,0.0,True,False,False
6864181,1,0,False,True,37,61,12,1,3,1,11,335.99595866881384,129.37357902278313,4.430273563521392,0.004206332365392955,945984494.9384475,0.018987271121271285,1.0655354572013815,335.9281734335028,0.0004511892999745637,0.34495455020612764,330.47264434043615,341.50633548344916,9.008532105431584e-05,8.077192835068093e-05,3483.7235824329155,,3482.671121375353,,3484.226049695605,3486.479516273676,3471.2943662360717,,3464.0272970800856,,3453.153009203494,3464.728387929198,0.19957183276830306,True,True,False
7009179,1,0,False,False,31,31,10,3,16,2,72,1524.3583594970346,34.43618136723033,1.3596868654492469,0.0030202802379442678,411329743.6019965,0.01837354737773896,0.7536732204424444,1524.8243018212015,0.0004416696245903573,0.0,1514.2918918635696,1524.937979306138,0.00033602260296384037,3.513722151000019e-06,,,3342.420337677848,,,3343.49490553832,,,3323.776513382581,,,3321.743777193842,0.760464775675833,False,True,False
7376255,1,0,False,False,57,57,17,1,16,2,62,1526.443061613737,36.44443895478767,1.2994666633606835,0.008944863053795434,229509017.75830716,0.042129461614866186,1.5478775012829065,1525.9030616137368,0.0020652351875455333,0.5361645072847455,1526.1430616137368,1536.9116846948089,0.000671302768248195,7.35547983766731e-05,3101.8203928842554,,3102.9521484802904,,3104.507436223819,3108.358577244024,3089.3911766874107,,3084.3083241850236,,3073.434395731708,3086.607448899546,0.324377762973275,True,True,False
7517370,1,0,False,False,22,46,8,2,5,3,16,474.3695094970446,143.84738388229198,5.0186056191927975,0.008109046664545778,812161452.8488157,0.01965380047480959,2.120696692608904,475.3193484845973,0.0004244468227427856,0.6336059230925197,463.7817101830951,474.9797830371099,5.175670376889503e-05,0.00017284338264683782,,,3405.639468055903,,,3405.811850120933,,,3386.995643760636,,,3384.0607217764546,0.12188743802136054,True,True,False
7451378,1,0,False,True,62,62,18,2,12,2,53,1170.4611902913036,76.56999727197919,2.2224452547457756,0.004626414140274848,274278646.436698,0.09190898299252573,0.1742025561228562,1170.2357112266036,0.011035789830448728,0.0,1165.2246618386998,1175.7073162930685,0.003094287172022152,3.7373193555337024e-05,,,2797.131915290728,,3194.698138495048,2912.420138944832,,,2778.488090995461,,3163.625098002937,2890.669010600354,0.27729227505524484,True,True,False
7419318,1,0,False,True,83,31,24,3,11,1,46,1090.2796573824223,81.85379034714171,1.6070436121443359,0.0018619697745614887,1966141551.8600578,,0.10653061224489796,1089.928581186466,0.0,0.5,1080.5280778623928,1093.543946146492,0.0,inf,,,3233.850503791321,,,2125.606988869851,,,3215.2066794960533,,,2103.8558605253734,,False,False,False
7378071,1,0,False,False,17,57,7,1,15,1,68,1418.9111857546334,160.27611721863605,3.7446742838399865,0.017915978386625578,777553311.2761822,0.03408741422212429,0.9078203732469156,1418.5273172351954,0.0015199745204489412,0.0,1418.461185754633,1429.065731124494,0.00024839485935516736,2.32895045681224e-05,,,3138.857960290932,,,3139.8928499469453,,,3120.2141359956654,,,3118.141721602467,0.16317201516291363,True,True,False
7514438,1,0,False,False,21,45,8,1,9,3,34,873.2248769661719,90.70254408788156,3.4089759629739422,0.0024746873391792604,2912260037.069201,0.02043284463081674,0.9017568877365442,873.6194821962648,0.0003374318538239552,0.8879057155937115,863.4437198623127,874.0900538803398,6.389411316515076e-05,8.282405577688564e-05,3751.1985900337104,,3748.0557833511625,,3751.966203294091,3756.109493841445,3738.7693738368657,,3729.411959055896,,3720.89316280198,3734.358365496967,0.18929023010797486,True,True,False
7420600,1,0,False,True,2,30,2,2,1,3,1,136.16292599385503,173.9076668416915,6.470727551266206,0.003849738231524196,2048567186.0398169,0.020939908752499597,0.9517189442065362,136.25512246596546,0.00057365836044454,0.0,131.51292599385488,142.34310156208812,0.0005744647286113919,0.0003259867801207346,3643.9955923515413,,3645.8681744856617,,3643.712923428664,3650.913125130075,3631.566376154697,,3627.224350190395,,3612.6398829365526,3629.161996785597,1.000831194497251,False,True,False
7456157,6,0,False,True,25,57,9,1,2,0,2,172.61532667380538,1384.994313321845,3.4206465515909894,0.03255766273267083,1952686027.3278594,0.4571650069151636,1.3182138432445558,173.0968516104933,0.08266581605508705,1.0,169.76532667380525,181.49454959896684,0.06445024428750247,0.06368653111333762,,,-124.10529066704365,,,-129.23473406094286,,,-142.70681818917168,,,-150.93651617009226,0.715197829888091,False,False,False
7456157,6,1,False,False,25,57,9,1,2,0,2,170.66532667380528,662.0354368693265,2.9966359668381704,0.022029183976304243,3612648154.01,,1.2,170.7653020623935,0.0,0.5,169.76532667380525,181.49454959896684,0.0,inf,,,-128.36734711692566,,,-392007.57729367726,,,-146.96887463905372,,,-392029.2790757864,,False,False,False
7456157,6,2,False,True,25,57,9,1,2,0,2,173.8153266738054,224.39195565298448,3.4206465515909894,0.010491915719766182,462226836.04780906,0.4749202111842585,0.9842029827736524,174.7079888513627,0.278087433300373,0.19893376882110567,169.76532667380525,181.49454959896684,0.3454584446403873,0.028274582735430237,,,-128.41335249117085,,,-129.23212890272856,,,-147.01488001329892,,,-150.93391101187797,0.8968071282423838,False,True,False
7456460,4,0,False,True,25,57,9,1,14,0,65,1364.4989712793165,341.20495041822284,7.113318570024923,0.012472842094564044,748373543.1103952,,1.2,1363.9858140014935,0.0,0.5,1359.021844144474,1369.994454494612,0.0,inf,,,2954.745435821209,,,2818.086002291607,,,2936.1016115259417,,,2796.334873947129,,False,False,False
7456460,4,1,False,False,25,57,9,1,2,0,6,254.1458417410265,210.22104258267086,3.1998462242471937,0.008662914462212377,950631027.1589466,0.0853634436996196,1.3367239117452985,254.76167410123105,0.009521838174597064,0.0,251.2958417410264,255.36202873958248,0.0007004454170571272,0.0002667447509707803,,,693.6346135496852,,,694.6473032293485,,,678.244917404916,,,676.6926577271176,0.07286155009404259,True,True,False
7456460,4,2,True,False,25,57,9,1,2,0,7,258.1428160500987,145.11908855778915,2.3287732108624906,0.011343598150870928,979383447.1415242,0.13059136319997788,0.3578958957541797,258.25264430858607,0.02224596778360644,0.0,256.3428160500989,258.46785294535215,0.0009506886382899127,0.0001536548568753016,387.36572058077456,391.68795600657165,387.93646108289056,394.94861964891805,-13057.843059185889,408.6733130306536,378.115774954206,380.12552397336106,374.06154264303774,381.0737012090652,-13080.967923252307,392.4859081841586,0.04178463524321354,True,True,False
7456155,5,0,False,False,26,58,9,2,2,0,2,170.7396506816047,191.80294111567193,2.9188493016960626,0.03449805494258127,427371878.82684535,0.045264315213967836,1.2675561527336114,170.19965068160468,0.002679735651836657,0.0,170.4396506816047,181.49454302545928,0.0011000375607259348,0.0046788535998292,,,2609.4583993256038,,,2610.4009186369667,,,2591.071248695422,,,2588.949242901754,0.4094022296953681,True,True,False
7456155,5,1,False,True,26,58,9,2,10,0,37,918.087884796192,191.70009499801566,3.7896180266312833,0.01121514737735331,306073295.79212195,0.14533000069894564,0.2554864706388007,918.1773946934509,0.02753072544271573,0.0,914.9378847961923,926.4014502218632,0.007415741614385481,0.0018692580902051176,2288.062260923981,2371.197468203149,2380.0953644370074,2478.103610689589,2317.9558277226597,2465.5934926885325,2275.633044727137,2355.6609479570943,2361.451540141741,2459.459786394323,2286.882787230549,2443.8423643440547,0.26194663424511405,True,True,False
7456155,5,2,False,False,26,58,9,2,10,0,36,908.7063271193604,183.1110851581863,4.354557562943956,0.024708183383482157,220000801.3661957,,1.2,908.2571844653552,0.0,0.5,907.8063271193604,913.4461857333299,0.0,inf,,,794.5344314379158,,,-1972.9783410994687,,,778.6394793382718,,,-1991.5224518823868,,False,False,False
7258024,1,0,False,True,31,31,10,3,16,2,70,1473.6170701093006,199.29641227200852,6.648494248568519,0.005842233520297429,2195226173.981943,0.04201700722634711,0.7228940129145177,1473.5580715129959,0.002309149531301236,0.0,1472.1170701092997,1477.266253866161,0.00016836380434150878,0.00015051442232073036,,,1306.7851622877822,,,1307.6942446339153,,,1290.318349109312,,,1288.482962592367,0.07274324372011082,True,True,False
